repetition,concentration,lpd,acc,ce,brier
2,1.8803015465431967,-2.100075,0.1198,0.18231770396232605,0.85582841796875
2,2.6050036547934563,-2.1454796875,0.1009,0.16003715991973877,0.8669763671875
2,3.609019018232971,-2.28158671875,0.0974,0.07205720990896225,0.89677451171875
2,5.0,-2.3123859375,0.0974,0.07135952264070511,0.90314775390625
3,0.002,-0.054069140625,0.9879,0.013141476549208164,0.020046334838867187
3,0.002770836049762948,-0.047930078125,0.988,0.0034086585510522127,0.020210755920410155
3,0.0038387662073329693,-0.07854765625,0.9871,0.03684011846780777,0.021736846923828126
3,0.005318295896944989,-0.06752109375,0.9861,0.02452782541513443,0.021645527648925782
3,0.0073680629972807735,-0.082535546875,0.9878,0.04344136640429497,0.021910684204101562
3,0.010207847284895002,-0.06505546875,0.9877,0.02568882890045643,0.020608126831054688
3,0.01414213562373095,-0.04459609375,0.9877,0.0033127041533589363,0.020092265319824217
3,0.019592769603435266,-0.06155,0.9879,0.022638294845819473,0.02022499084472656
3,0.027144176165949066,-0.1289685546875,0.9879,0.08641249686479568,0.028520159912109374
3,0.03760603093086394,-0.116625390625,0.9874,0.07563827931880951,0.02663431396484375
3,0.052100073095869136,-0.159225390625,0.9876,0.11428806185722351,0.0351192626953125
3,0.07218038036465943,-0.3124626953125,0.9872,0.23924383521080017,0.08658964233398438
3,0.1,-0.3261427734375,0.9874,0.24984285235404968,0.09154445190429687
3,0.1385418024881474,-0.398503125,0.9876,0.3015270531177521,0.12480213623046875
3,0.19193831036664843,-0.538145703125,0.9863,0.3888258934020996,0.19469835205078126
3,0.26591479484724945,-0.596455078125,0.9865,0.42199182510375977,0.226015380859375
3,0.36840314986403866,-1.252573828125,0.9715,0.6772382259368896,0.565267431640625
3,0.5103923642447501,-1.559317578125,0.9032,0.6851322650909424,0.69281025390625
3,0.7071067811865475,-1.248824609375,0.963,0.6648033261299133,0.56122880859375
3,0.9796384801717632,-1.4124509765625,0.9479,0.6964682936668396,0.63468974609375
3,1.3572088082974532,-1.8615017578125,0.4459,0.2664584219455719,0.791111962890625
3,1.8803015465431967,-2.091009375,0.1264,0.18792685866355896,0.8535751953125
3,2.6050036547934563,-2.211484375,0.0975,0.0869743674993515,0.88179443359375
3,3.609019018232971,-2.25750078125,0.0974,0.07105972617864609,0.8916646484375
3,5.0,-2.301029296875,0.0974,0.07154285162687302,0.9008044921875
4,0.002,-0.047205859375,0.9871,0.003801272250711918,0.02034145050048828
4,0.002770836049762948,-0.0675890625,0.9876,0.02626779116690159,0.020387823486328126
4,0.0038387662073329693,-0.044967578125,0.988,0.003348817816004157,0.01962482452392578
4,0.005318295896944989,-0.06359453125,0.988,0.022216306999325752,0.020327313232421877
4,0.0073680629972807735,-0.067441015625,0.9881,0.02639291249215603,0.020650018310546876
4,0.010207847284895002,-0.059647265625,0.9875,0.017821844667196274,0.02067032470703125
4,0.01414213562373095,-0.084001171875,0.9878,0.043915893882513046,0.021763430786132812
4,0.019592769603435266,-0.074857421875,0.9876,0.036349646747112274,0.021192208862304687
4,0.027144176165949066,-0.1534119140625,0.9877,0.10882294178009033,0.033129635620117184
4,0.03760603093086394,-0.06176953125,0.9873,0.023430325090885162,0.020233343505859376
4,0.052100073095869136,-0.1718658203125,0.987,0.12505730986595154,0.037986346435546874
4,0.07218038036465943,-0.146603125,0.9872,0.10266203433275223,0.032287521362304686
4,0.1,-0.280376953125,0.9874,0.21522995829582214,0.0734520751953125
4,0.1385418024881474,-0.30546875,0.987,0.23287507891654968,0.08459168701171875
4,0.19193831036664843,-0.3801611328125,0.9875,0.2889688313007355,0.11524013671875
4,0.26591479484724945,-0.5432357421875,0.9868,0.3936612606048584,0.1973756591796875
4,0.36840314986403866,-1.07789296875,0.979,0.6290066242218018,0.481831787109375
4,0.5103923642447501,-1.2331875,0.9597,0.6573836803436279,0.554260400390625
4,0.7071067811865475,-1.4037669921875,0.9547,0.7008058428764343,0.6303859375
4,0.9796384801717632,-1.9008130859375,0.3733,0.1944502294063568,0.802257373046875
4,1.3572088082974532,-2.108505859375,0.1083,0.1969570815563202,0.8582775390625
4,1.8803015465431967,-2.233843359375,0.0974,0.07568516582250595,0.88676884765625
4,2.6050036547934563,-2.246694921875,0.0974,0.07144183665513992,0.88939970703125
4,3.609019018232971,-2.2833197265625,0.0974,0.07282163947820663,0.897170703125
4,5.0,-2.3089474609375,0.0974,0.06971550732851028,0.90236982421875
5,0.002,-0.045591015625,0.988,0.0034688778687268496,0.0195814208984375
5,0.002770836049762948,-0.048451171875,0.9862,0.003177184844389558,0.02125792236328125
5,0.0038387662073329693,-0.061404296875,0.9871,0.019413890317082405,0.02048038330078125
5,0.005318295896944989,-0.0577859375,0.9877,0.018007682636380196,0.020232630920410156
5,0.0073680629972807735,-0.045728125,0.9874,0.0030612435657531023,0.019875791931152343
5,0.010207847284895002,-0.072373046875,0.9873,0.03242407739162445,0.02107535400390625
5,0.01414213562373095,-0.045235546875,0.9879,0.0034255213104188442,0.019831976318359375
5,0.019592769603435266,-0.110619140625,0.988,0.07030370086431503,0.025162940979003907
5,0.027144176165949066,-0.096013671875,0.9875,0.05629924312233925,0.02320354766845703
5,0.03760603093086394,-0.056455078125,0.9873,0.01747460663318634,0.020421571350097655
5,0.052100073095869136,-0.158880078125,0.9878,0.11444397270679474,0.03458751831054688
5,0.07218038036465943,-0.215573046875,0.9877,0.1631348729133606,0.050350210571289064
5,0.1,-0.48410546875,0.9868,0.3571353554725647,0.1665357421875
5,0.1385418024881474,-0.379691015625,0.987,0.2875201106071472,0.11604385986328125
5,0.19193831036664843,-0.504078125,0.9872,0.36882415413856506,0.17738287353515625
5,0.26591479484724945,-0.7765142578125,0.9862,0.5166683793067932,0.32431025390625
5,0.36840314986403866,-0.721509375,0.9845,0.4855313301086426,0.293679541015625
5,0.5103923642447501,-1.112445703125,0.9765,0.6374476552009583,0.49846044921875
5,0.7071067811865475,-1.63993125,0.7826,0.577839195728302,0.72146474609375
5,0.9796384801717632,-1.8565529296875,0.4261,0.24202042818069458,0.789487353515625
5,1.3572088082974532,-1.898948828125,0.3869,0.21051475405693054,0.802712744140625
5,1.8803015465431967,-2.069584765625,0.141,0.1775045394897461,0.8481626953125
5,2.6050036547934563,-2.2347197265625,0.0974,0.07668356597423553,0.8869181640625
5,3.609019018232971,-2.280766015625,0.0974,0.07270845025777817,0.8966876953125
5,5.0,-2.30411328125,0.0974,0.0700777992606163,0.9013837890625
6,0.002,-0.047598828125,0.9868,0.003454088233411312,0.02033807373046875
6,0.002770836049762948,-0.047198828125,0.9878,0.004147645086050034,0.019986842346191407
6,0.0038387662073329693,-0.047226953125,0.9876,0.003966185264289379,0.019982244873046874
6,0.005318295896944989,-0.067665625,0.9876,0.026857439428567886,0.020641259765625
6,0.0073680629972807735,-0.05332265625,0.9878,0.012677481397986412,0.0199192626953125
6,0.010207847284895002,-0.098737890625,0.9875,0.05767318606376648,0.02355902099609375
6,0.01414213562373095,-0.107190625,0.9877,0.06674855202436447,0.024702117919921874
6,0.019592769603435266,-0.04413046875,0.9871,0.003303235862404108,0.01984424285888672
6,0.027144176165949066,-0.11287265625,0.9872,0.070315420627594,0.02641673583984375
6,0.03760603093086394,-0.14766328125,0.9872,0.10324583947658539,0.032547311401367185
6,0.052100073095869136,-0.2025931640625,0.9875,0.15191227197647095,0.04783751220703125
6,0.07218038036465943,-0.10490546875,0.9871,0.0644037127494812,0.0259383544921875
6,0.1,-0.30706328125,0.9876,0.23623788356781006,0.0833238525390625
6,0.1385418024881474,-0.685234375,0.9859,0.46920135617256165,0.27446259765625
6,0.19193831036664843,-0.58729453125,0.9864,0.4177379608154297,0.2209537841796875
6,0.26591479484724945,-0.4821130859375,0.987,0.3561549186706543,0.165334130859375
6,0.36840314986403866,-0.7153845703125,0.986,0.48506465554237366,0.290522998046875
6,0.5103923642447501,-0.909562109375,0.9778,0.5611090660095215,0.3937161865234375
6,0.7071067811865475,-1.71212109375,0.6391,0.4387870728969574,0.744649560546875
6,0.9796384801717632,-1.9105705078125,0.3364,0.15861009061336517,0.8059197265625
6,1.3572088082974532,-1.92744140625,0.2495,0.07651286572217941,0.8124916015625
6,1.8803015465431967,-2.2192890625,0.0975,0.14503952860832214,0.8834755859375
6,2.6050036547934563,-2.26007109375,0.0974,0.07443695515394211,0.89244921875
6,3.609019018232971,-2.2390822265625,0.0974,0.07420527935028076,0.88790029296875
6,5.0,-2.30959375,0.0974,0.07110818475484848,0.90254560546875
7,0.002,-0.046678515625,0.9877,0.003329225815832615,0.019752963256835936
7,0.002770836049762948,-0.066222265625,0.9879,0.024684764444828033,0.020658871459960936
7,0.0038387662073329693,-0.0455109375,0.9874,0.003150458447635174,0.019863966369628908
7,0.005318295896944989,-0.052145703125,0.9875,0.009585791267454624,0.020002145385742187
7,0.0073680629972807735,-0.047740625,0.9877,0.006962871644645929,0.019975740051269533
7,0.010207847284895002,-0.044509765625,0.9876,0.0018836830276995897,0.01976302947998047
7,0.01414213562373095,-0.09658046875,0.9878,0.055915944278240204,0.023167172241210936
7,0.019592769603435266,-0.0489359375,0.9879,0.008200569078326225,0.019635366821289062
7,0.027144176165949066,-0.068426171875,0.9873,0.029080551117658615,0.020922084045410155
7,0.03760603093086394,-0.078901171875,0.9877,0.040689922869205475,0.021962811279296876
7,0.052100073095869136,-0.147241015625,0.9875,0.10372162610292435,0.03289348449707031
7,0.07218038036465943,-0.2412515625,0.9874,0.18375085294246674,0.059849462890625
7,0.1,-0.329048828125,0.9873,0.25112903118133545,0.094145068359375
7,0.1385418024881474,-0.34499375,0.9871,0.26231881976127625,0.101275
7,0.19193831036664843,-0.492721484375,0.9867,0.36251842975616455,0.17076033935546875
7,0.26591479484724945,-0.60203515625,0.9837,0.4201335906982422,0.2294475341796875
7,0.36840314986403866,-0.9206033203125,0.9799,0.5683614611625671,0.40009873046875
7,0.5103923642447501,-1.094117578125,0.9749,0.6290775537490845,0.48914873046875
7,0.7071067811865475,-1.73206875,0.6579,0.46685361862182617,0.752162353515625
7,0.9796384801717632,-1.757961328125,0.597,0.40685218572616577,0.760200927734375
7,1.3572088082974532,-2.10605078125,0.1207,0.1891351044178009,0.85729697265625
7,1.8803015465431967,-2.108420703125,0.1126,0.19356781244277954,0.85791787109375
7,2.6050036547934563,-2.277133984375,0.0974,0.07713674753904343,0.89601748046875
7,3.609019018232971,-2.281319921875,0.0974,0.07151877135038376,0.89673701171875
7,5.0,-2.3037095703125,0.0974,0.07108762115240097,0.90135048828125
8,0.002,-0.04678046875,0.9881,0.004535196349024773,0.019787376403808593
8,0.002770836049762948,-0.046790625,0.9875,0.004242995288223028,0.020048516845703124
8,0.0038387662073329693,-0.049951953125,0.9874,0.007947324775159359,0.019740603637695312
8,0.005318295896944989,-0.055255859375,0.9878,0.015934083610773087,0.020089004516601564
8,0.0073680629972807735,-0.047464453125,0.9878,0.0039581856690347195,0.02043169708251953
8,0.010207847284895002,-0.052098828125,0.9878,0.012021183967590332,0.02009185791015625
8,0.01414213562373095,-0.098010546875,0.9876,0.05787152424454689,0.023935446166992187
8,0.019592769603435266,-0.07478515625,0.9861,0.031744036823511124,0.021881243896484374
8,0.027144176165949066,-0.12627890625,0.9878,0.0851927399635315,0.027670880126953123
8,0.03760603093086394,-0.125896484375,0.9879,0.08433687686920166,0.028552655029296874
8,0.052100073095869136,-0.22820234375,0.9876,0.1731172800064087,0.055054156494140624
8,0.07218038036465943,-0.226028125,0.9872,0.17125050723552704,0.05403099365234375
8,0.1,-0.366615234375,0.9871,0.2789137661457062,0.10965804443359375
8,0.1385418024881474,-0.36894140625,0.9873,0.2805124521255493,0.11140130615234375
8,0.19193831036664843,-0.603217578125,0.9859,0.42571794986724854,0.22960302734375
8,0.26591479484724945,-0.596297265625,0.986,0.4210613965988159,0.2260929443359375
8,0.36840314986403866,-1.0668015625,0.9768,0.6219791769981384,0.475665771484375
8,0.5103923642447501,-1.1800244140625,0.963,0.6426882743835449,0.52898173828125
8,0.7071067811865475,-1.366926953125,0.9694,0.707716703414917,0.616425341796875
8,0.9796384801717632,-1.9682392578125,0.24,0.09345617890357971,0.8214763671875
8,1.3572088082974532,-1.8605541015625,0.4324,0.25274187326431274,0.791222607421875
8,1.8803015465431967,-2.1587392578125,0.0995,0.17135876417160034,0.86998154296875
8,2.6050036547934563,-2.261036328125,0.0974,0.07351546734571457,0.8925412109375
8,3.609019018232971,-2.2596322265625,0.0974,0.07306771725416183,0.89223515625
8,5.0,-2.310652734375,0.0974,0.07074729353189468,0.90272060546875
9,0.002,-0.046677734375,0.9877,0.0044859834015369415,0.01973477325439453
9,0.002770836049762948,-0.046626953125,0.9878,0.004712467081844807,0.01966585693359375
9,0.0038387662073329693,-0.046175390625,0.9877,0.004255612380802631,0.019729563903808593
9,0.005318295896944989,-0.04499375,0.9877,0.002965598599985242,0.019854727172851562
9,0.0073680629972807735,-0.09763125,0.9879,0.05648360028862953,0.023226943969726563
9,0.010207847284895002,-0.109307421875,0.9877,0.06819193810224533,0.02528084259033203
9,0.01414213562373095,-0.09153359375,0.9872,0.05026191473007202,0.02270603942871094
9,0.019592769603435266,-0.096525390625,0.9873,0.05603865906596184,0.023915097045898438
9,0.027144176165949066,-0.097073828125,0.9874,0.0549037903547287,0.023554421997070314
9,0.03760603093086394,-0.136271875,0.9875,0.09310813993215561,0.02965072021484375
9,0.052100073095869136,-0.143690625,0.9873,0.10038265585899353,0.03182008056640625
9,0.07218038036465943,-0.092342578125,0.9875,0.05285627394914627,0.02326848449707031
9,0.1,-0.278351171875,0.9873,0.2134781926870346,0.07261134643554687
9,0.1385418024881474,-0.3473693359375,0.9869,0.26433730125427246,0.1010225830078125
9,0.19193831036664843,-0.5392078125,0.9864,0.38768303394317627,0.1959985107421875
9,0.26591479484724945,-0.697291015625,0.9855,0.47382283210754395,0.2806761962890625
9,0.36840314986403866,-1.01096484375,0.9835,0.6100541353225708,0.44861630859375
9,0.5103923642447501,-1.14032578125,0.9672,0.6355983018875122,0.510702734375
9,0.7071067811865475,-1.4717193359375,0.9207,0.681728720664978,0.657881591796875
9,0.9796384801717632,-1.97415859375,0.2073,0.11385303735733032,0.8243392578125
9,1.3572088082974532,-2.132216796875,0.1068,0.19713427126407623,0.8634228515625
9,1.8803015465431967,-2.0551923828125,0.1439,0.17747808992862701,0.84467587890625
9,2.6050036547934563,-2.254007421875,0.0974,0.0749540850520134,0.89103232421875
9,3.609019018232971,-2.2838275390625,0.0974,0.0712580606341362,0.89720107421875
9,5.0,-2.3131048828125,0.0974,0.06989631801843643,0.903208984375
